cache_generated_at_utc,cache_domain,cache_summary_token,cache_combine_systems,cache_combination_key,Region,Province,Product,Species,System,Functional_unit,Normalized_product_output_kg,ch4_enteric_kg_per_kg_product,ch4_manure_kg_per_kg_product,n2o_direct_kg_per_kg_product,total_direct_gas_kg_per_kg_product,water_l_per_kg_product,electricity_kwh_per_kg_product,area_ha_per_kg_product,total_feed_kg_per_kg_product,supplement_feed_kg_per_kg_product,pasture_feed_kg_per_kg_product,unmatched_pasture_feed_kg_per_kg_product,nh3_total_kg_per_kg_product,nh3_housing_kg_per_kg_product,nh3_grazing_kg_per_kg_product,nox_as_no2_kg_per_kg_product,animals_total_live_weight_kg_per_kg_product
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,EL ORO,meat_poultry,poultry,(all holdings),1 kg meat product,1.0,0.0,0.010979877101551282,0.0016469815652326277,0.012626858666783902,15.097331014633024,0.2744969275387822,1.898031728006385e-05,3.733158214527439,3.733158214527439,0.0,0.0,0.00362335944351186,0.0025363516104582816,0.0010870078330535776,0.0006587926260930116,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,EL ORO,milk,cattle,beef,1 kg FPCM,1.0,0.042925361293189815,0.003902305572108148,0.00023413833432640255,0.04706180519962446,8.780187537243389,0.1170691671632451,1.4191698776020154e-05,1.9511527860540865,0.7804611144216346,1.170691671632452,0.1756037507448677,0.0005151043355182544,0.0003605730348627236,0.0001545313006553877,9.365533373058396e-05,0.26728120356905294
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,EL ORO,milk,cattle,dairy,1 kg FPCM,1.0,0.027627410531633707,0.0025115827756030415,0.00015069496653616137,0.030289688273772947,5.6510612451069,0.07534748326809197,7.228856504181307e-05,1.2557913878015334,0.5023165551206135,0.7534748326809201,0.11302122490213797,0.0003315289263795647,0.00023207024846567573,9.945867791386115e-05,6.027798661446878e-05,0.17202621750705932
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,EL ORO,milk,cattle,dual-purpose,1 kg FPCM,1.0,0.03711589482882954,0.0033741722571662977,0.00020245033542993322,0.04069251742142586,7.59188757862423,0.10122516771498971,8.132016006651025e-05,1.6870861285831622,0.674834451433265,1.0122516771498973,0.15183775157248455,0.0004453907379459289,0.000311773516562119,0.0001336172213837619,8.098013417198219e-05,0.23110768884700852
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,EL ORO,other_livestock_live,other,(all holdings),1 kg product,1.0,0.03397430163133103,0.008493575407832727,0.0004246787703915759,0.04289255580955544,20.384580978798642,0.01698715081566547,0.0012561417870720537,3.397430163133107,1.6987150815665535,1.6987150815665535,0.254807262234983,0.0009342932948615421,0.0006540053064030596,0.00028028798845847175,0.00016987150815659218,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,EL ORO,ovine_live,ovine,(all ovine),1 kg live weight equivalent,1.0,0.27603358768179515,0.03680447835757264,0.0018402239178785952,0.3146782899572465,69.92850887938812,0.0920111958939317,0.001323253618329856,11.041343507271808,2.208268701454361,8.833074805817445,1.3249612208726165,0.0040484926193329425,0.002833944833533055,0.0012145477857998471,0.0007360895671513842,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,EL ORO,swine_live,swine,(all swine),1 kg live weight equivalent,1.0,0.05696010279875048,0.08544015419812577,0.0017088030839624612,0.14410906008083885,39.87207195912538,0.17088030839625162,0.0002915408682186345,12.53122261572512,8.771855831007585,0.0,0.0,0.0037593667847174786,0.0026315567493022138,0.0011278100354151946,0.0006835212335849483,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,cattle_meat,cattle,(unknown),1 kg product,1.0,0.18422663938745762,0.01674787630795065,0.001004872578476999,0.20197938827388534,37.68272169288906,0.5024362892385208,0.000533114475494594,8.373938153975347,3.349575261590139,5.024362892385208,0.7536544338577812,0.0022107196726494503,0.001547503770854569,0.0006632159017948137,0.00040194903139079347,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,cattle_meat,cattle,beef,1 kg product,1.0,0.21007796542070786,0.01909799685642795,0.001145879811385622,0.23032184208852155,42.970492926962976,0.5729399056928397,0.0004007458062492451,9.548998428213995,3.8195993712855985,5.729399056928399,0.8594098585392596,0.0025209355850484448,0.0017646549095338944,0.0007562806755144981,0.0004583519245542234,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,cattle_meat,cattle,dairy,1 kg product,1.0,0.21118462473412955,0.019198602248557194,0.0011519161349133925,0.23153514311760023,43.19685505925377,0.575958067456717,0.00034182814070432245,9.599301124278616,3.839720449711447,5.75958067456717,0.8639371011850755,0.0025342154968094875,0.0017739508477666347,0.0007602646490428224,0.00046076645396533016,1.0
