product,scope,n_records,product_output_kg_year__median,product_output_kg_year__p05,product_output_kg_year__p95,product_output_kg_year__min,product_output_kg_year__max,ch4_enteric_kg_per_kg_product__median,ch4_enteric_kg_per_kg_product__p05,ch4_enteric_kg_per_kg_product__p95,ch4_enteric_kg_per_kg_product__min,ch4_enteric_kg_per_kg_product__max,ch4_manure_kg_per_kg_product__median,ch4_manure_kg_per_kg_product__p05,ch4_manure_kg_per_kg_product__p95,ch4_manure_kg_per_kg_product__min,ch4_manure_kg_per_kg_product__max,n2o_direct_kg_per_kg_product__median,n2o_direct_kg_per_kg_product__p05,n2o_direct_kg_per_kg_product__p95,n2o_direct_kg_per_kg_product__min,n2o_direct_kg_per_kg_product__max,total_direct_gas_kg_per_kg_product__median,total_direct_gas_kg_per_kg_product__p05,total_direct_gas_kg_per_kg_product__p95,total_direct_gas_kg_per_kg_product__min,total_direct_gas_kg_per_kg_product__max,water_l_per_kg_product__median,water_l_per_kg_product__p05,water_l_per_kg_product__p95,water_l_per_kg_product__min,water_l_per_kg_product__max,electricity_kwh_per_kg_product__median,electricity_kwh_per_kg_product__p05,electricity_kwh_per_kg_product__p95,electricity_kwh_per_kg_product__min,electricity_kwh_per_kg_product__max,area_ha_per_kg_product__median,area_ha_per_kg_product__p05,area_ha_per_kg_product__p95,area_ha_per_kg_product__min,area_ha_per_kg_product__max,total_feed_kg_per_kg_product__median,total_feed_kg_per_kg_product__p05,total_feed_kg_per_kg_product__p95,total_feed_kg_per_kg_product__min,total_feed_kg_per_kg_product__max,supplement_feed_kg_per_kg_product__median,supplement_feed_kg_per_kg_product__p05,supplement_feed_kg_per_kg_product__p95,supplement_feed_kg_per_kg_product__min,supplement_feed_kg_per_kg_product__max,pasture_feed_kg_per_kg_product__median,pasture_feed_kg_per_kg_product__p05,pasture_feed_kg_per_kg_product__p95,pasture_feed_kg_per_kg_product__min,pasture_feed_kg_per_kg_product__max,unmatched_pasture_feed_kg_per_kg_product__median,unmatched_pasture_feed_kg_per_kg_product__p05,unmatched_pasture_feed_kg_per_kg_product__p95,unmatched_pasture_feed_kg_per_kg_product__min,unmatched_pasture_feed_kg_per_kg_product__max,nh3_total_kg_per_kg_product__median,nh3_total_kg_per_kg_product__p05,nh3_total_kg_per_kg_product__p95,nh3_total_kg_per_kg_product__min,nh3_total_kg_per_kg_product__max,nh3_housing_kg_per_kg_product__median,nh3_housing_kg_per_kg_product__p05,nh3_housing_kg_per_kg_product__p95,nh3_housing_kg_per_kg_product__min,nh3_housing_kg_per_kg_product__max,nh3_grazing_kg_per_kg_product__median,nh3_grazing_kg_per_kg_product__p05,nh3_grazing_kg_per_kg_product__p95,nh3_grazing_kg_per_kg_product__min,nh3_grazing_kg_per_kg_product__max,nox_as_no2_kg_per_kg_product__median,nox_as_no2_kg_per_kg_product__p05,nox_as_no2_kg_per_kg_product__p95,nox_as_no2_kg_per_kg_product__min,nox_as_no2_kg_per_kg_product__max,animals_total_live_weight_kg_per_kg_product__median,animals_total_live_weight_kg_per_kg_product__p05,animals_total_live_weight_kg_per_kg_product__p95,animals_total_live_weight_kg_per_kg_product__min,animals_total_live_weight_kg_per_kg_product__max,farm_total_live_weight_kg__median,farm_total_live_weight_kg__p05,farm_total_live_weight_kg__p95,farm_total_live_weight_kg__min,farm_total_live_weight_kg__max,attributed_live_weight_kg__median,attributed_live_weight_kg__p05,attributed_live_weight_kg__p95,attributed_live_weight_kg__min,attributed_live_weight_kg__max,ual_prov
milk,province,5,3686.782374312893,643.296247590528,10075.74704763458,347.87030948816,10950.0,0.07333333333333332,0.046933333333333334,0.10266666666666666,0.044,0.11,0.006666666666666666,0.004266666666666667,0.009333333333333332,0.004,0.01,0.00039999999999999996,0.000256,0.00056,0.00023999999999999998,0.0006,0.08039999999999999,0.051456,0.11256000000000001,0.04824,0.12060000000000001,14.999999999999998,9.6,21.0,9.0,22.5,0.19999999999999996,0.128,0.27999999999999997,0.12,0.3,0.0003131115459882583,0.00022990503667096987,0.010183405721551377,0.00022831050228310502,0.012613011769093348,3.333333333333333,2.1333333333333333,4.666666666666666,2.0,5.0,1.3333333333333333,0.8533333333333334,1.866666666666667,0.8,2.0000000000000004,1.9999999999999998,1.28,2.8,1.2,3.0,0.29999999999999993,0.192,0.41999999999999993,0.18,0.44999999999999996,0.00088,0.0005632,0.001232,0.000528,0.00132,0.000616,0.00039424,0.0008623999999999999,0.0003696,0.0009239999999999999,0.00026399999999999997,0.00016896,0.0003696,0.0001584,0.000396,0.00015999999999999999,0.0001024,0.000224,9.6e-05,0.00024,0.45662100456621,0.2922374429223744,0.639269406392694,0.273972602739726,0.684931506849315,13753.886757139879,3257.943005248975,20095.666581623405,1219.9287565612185,20397.083227029256,1683.46227137575,290.61386821269036,3800.797738645928,238.26733526586298,4000.0,SANTA ELENA
other_livestock_live,province,22,1955.554762466773,131.5112324249858,13806.094602426043,71.4802005797589,17325.20976653862,0.024333333333333335,0.024333333333333332,0.15715277777777772,0.024333333333333332,0.16222222222222227,0.006083333333333334,0.006083333333333333,0.03928819444444443,0.006083333333333333,0.04055555555555557,0.00030416666666666667,0.00030416666666666667,0.0019644097222222216,0.0003041666666666666,0.002027777777777778,0.030720833333333336,0.03072083333333333,0.19840538194444438,0.03072083333333333,0.2048055555555556,14.600000000000001,14.6,94.29166666666661,14.6,97.33333333333334,0.012166666666666668,0.012166666666666666,0.07857638888888886,0.012166666666666666,0.08111111111111113,0.0035492912218972384,0.0003722748919775353,0.05105172795477432,7.695914515900943e-05,1.0569340449642317,2.4333333333333336,2.433333333333333,15.71527777777777,2.433333333333333,16.222222222222225,1.2166666666666668,1.2166666666666666,7.857638888888885,1.2166666666666666,8.111111111111112,1.2166666666666668,1.2166666666666666,7.857638888888885,1.2166666666666666,8.111111111111112,0.1825,0.18249999999999997,1.1786458333333327,0.18249999999999997,1.2166666666666668,0.0006691666666666668,0.0006691666666666667,0.004321701388888888,0.0006691666666666667,0.004461111111111112,0.00046841666666666673,0.0004684166666666666,0.003025190972222221,0.0004684166666666666,0.0031227777777777786,0.00020075000000000003,0.00020075,0.0012965104166666663,0.00020074999999999997,0.0013383333333333335,0.00012166666666666668,0.00012166666666666665,0.0007857638888888886,0.00012166666666666665,0.0008111111111111113,1.0,1.0,1.0,1.0,1.0,1955.554762466773,131.5112324249858,13806.094602426043,71.4802005797589,17325.20976653862,,,,,,SANTA ELENA
swine_live,province,10,3385.48586866795,49.19992368060948,2407497.9999999963,31.020696821048638,4046560.0,0.054214321862348175,0.045625,0.08662109701581665,0.045625,0.09439655172413791,0.08132148279352226,0.06843749999999998,0.129931645523725,0.06843749999999998,0.14159482758620687,0.0016264296558704454,0.0013687499999999997,0.0025986329104744996,0.0013687499999999997,0.0028318965517241373,0.1371622343117409,0.11543124999999999,0.21915137545001614,0.11543124999999997,0.23882327586206892,37.95002530364373,31.937499999999996,60.63476791107166,31.937499999999996,66.07758620689654,0.16264296558704455,0.13687499999999997,0.25986329104745,0.13687499999999997,0.28318965517241373,0.002474022761009401,0.0001146819042539176,0.14544159037003354,1.4827408959708988e-06,0.1954624139060578,11.9271508097166,10.0375,19.05664134347967,10.0375,20.767241379310345,8.349005566801619,7.026249999999999,13.339648940435765,7.026249999999999,14.53706896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035781452429149803,0.0030112499999999996,0.005716992403043899,0.0030112499999999996,0.006230172413793102,0.002504701670040486,0.0021078749999999995,0.004001894682130729,0.0021078749999999995,0.004361120689655171,0.0010734435728744938,0.0009033749999999998,0.0017150977209131695,0.0009033749999999998,0.0018690517241379304,0.0006505718623481783,0.0005474999999999999,0.0010394531641897999,0.0005474999999999999,0.0011327586206896548,1.0,1.0,1.0,1.0,1.0,3385.48586866795,49.19992368060948,2407497.9999999963,31.020696821048638,4046560.0,,,,,,SANTA ELENA
cattle_meat,province,361,154000.0,9270.0,999731.0312264038,698.9143787718934,4255034.512954817,0.2162962962962963,0.18304739052189561,0.22942857142857148,0.15009345794392523,0.31490196078431376,0.019663299663299664,0.016640671865626875,0.020857142857142862,0.013644859813084113,0.028627450980392155,0.00117979797979798,0.0009984403119376124,0.0012514285714285715,0.0008186915887850466,0.0017176470588235293,0.23713939393939393,0.2006865026994601,0.2515371428571429,0.1645570093457944,0.34524705882352946,44.24242424242424,37.44151169766046,46.92857142857144,30.700934579439252,64.41176470588235,0.5898989898989899,0.49922015596880615,0.6257142857142858,0.40934579439252333,0.8588235294117647,0.00041804313420609507,1.64700409003719e-05,0.00573679923728225,5.157473974163192e-07,0.30695689183391733,9.831649831649832,8.320335932813437,10.42857142857143,6.822429906542056,14.313725490196079,3.9326599326599325,3.328134373125375,4.171428571428573,2.7289719626168223,5.7254901960784315,5.898989898989899,4.992201559688063,6.257142857142858,4.093457943925234,8.588235294117647,0.8848484848484849,0.7488302339532094,0.9385714285714287,0.614018691588785,1.2882352941176471,0.002595555555555556,0.0021965686862627475,0.0027531428571428576,0.0018011214953271026,0.003778823529411765,0.001816888888888889,0.0015375980803839233,0.0019272000000000004,0.0012607850467289718,0.0026451764705882354,0.0007786666666666668,0.0006589706058788243,0.0008259428571428573,0.0005403364485981307,0.0011336470588235294,0.0004719191919191919,0.00039937612477504496,0.0005005714285714287,0.00032747663551401863,0.0006870588235294117,1.0,1.0,1.0,1.0,1.0,154000.0,9270.0,999731.0312264038,698.9143787718934,4255034.512954817,,,,,,SANTO DOMINGO DE LOS TSÁCHILAS
eggs,province,6,147452.83687499998,16685.45259375,834272.6296875,7760.675625,853674.31875,0.0,0.0,0.0,0.0,0.0,0.004703198763058725,0.004703198763058725,0.004703198763058726,0.004703198763058725,0.004703198763058726,0.0007054798144588088,0.0007054798144588088,0.0007054798144588088,0.0007054798144588088,0.0007054798144588088,0.005408678577517535,0.005408678577517534,0.005408678577517535,0.005408678577517534,0.005408678577517535,6.466898299205749,6.466898299205747,6.466898299205749,6.466898299205747,6.466898299205749,0.11757996907646813,0.11757996907646813,0.11757996907646814,0.11757996907646813,0.11757996907646814,2.1461485781436694e-06,0.0,0.00023367744396427046,0.0,0.0003039027373390234,1.5990875794399666,1.5990875794399666,1.5990875794399666,1.5990875794399666,1.5990875794399666,1.5990875794399666,1.5990875794399666,1.5990875794399666,1.5990875794399666,1.5990875794399666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015520555918093796,0.0015520555918093794,0.0015520555918093798,0.0015520555918093794,0.0015520555918093798,0.0010864389142665656,0.0010864389142665656,0.0010864389142665658,0.0010864389142665656,0.0010864389142665658,0.0004656166775428138,0.00046561667754281376,0.00046561667754281387,0.00046561667754281376,0.00046561667754281387,0.00028219192578352357,0.0002821919257835235,0.00028219192578352357,0.0002821919257835235,0.00028219192578352357,0.12241202260015861,0.1224120226001586,0.12241202260015861,0.1224120226001586,0.12241202260015861,20096.0,6115.0,102125.0,5620.0,104500.0,18050.0,2042.5,102125.0,950.0,104500.0,SANTO DOMINGO DE LOS TSÁCHILAS
meat_poultry,province,93,162000.0,4967.473496567302,1133999.9999999988,48.6,2160000.0,0.0,0.0,0.0,0.0,0.0,0.01011111111111111,0.01011111111111111,0.038421052631578946,0.009125,0.40555555555555556,0.0015166666666666668,0.0015166666666666666,0.005763157894736842,0.00136875,0.060833333333333336,0.011627777777777779,0.011627777777777777,0.04418421052631579,0.01049375,0.46638888888888885,13.902777777777779,13.902777777777779,52.828947368421055,12.546875,557.6388888888889,0.25277777777777777,0.25277777777777777,0.9605263157894737,0.228125,10.13888888888889,0.0,0.0,0.00010438112262752661,0.0,0.0024826216484607746,3.437777777777778,3.437777777777778,13.063157894736841,3.1025,137.88888888888889,3.437777777777778,3.437777777777778,13.063157894736841,3.1025,137.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003336666666666667,0.0033366666666666666,0.012678947368421054,0.00301125,0.13383333333333333,0.002335666666666667,0.0023356666666666664,0.008875263157894737,0.002107875,0.09368333333333334,0.0010010000000000002,0.001001,0.003803684210526316,0.0009033749999999999,0.040150000000000005,0.0006066666666666667,0.0006066666666666667,0.002305263157894737,0.0005475,0.024333333333333335,1.0,1.0,1.0,1.0,1.0,162000.0,4967.473496567302,1133999.9999999988,48.6,2160000.0,,,,,,SANTO DOMINGO DE LOS TSÁCHILAS
milk,province,228,98536.18710119987,4233.168331169073,749596.954836836,996.0894403582164,7619759.144354425,0.044,0.021391489361702126,0.088,0.012410256410256408,0.22000000000000003,0.004,0.00194468085106383,0.008,0.0011282051282051281,0.020000000000000004,0.00023999999999999995,0.00011668085106382979,0.00047999999999999996,6.769230769230768e-05,0.0012000000000000001,0.04824,0.02345285106382979,0.09648,0.013606153846153844,0.24120000000000005,9.0,4.375531914893617,18.0,2.538461538461538,45.0,0.12,0.058340425531914895,0.24,0.03384615384615384,0.6,9.38602553921668e-05,6.285312795665737e-06,0.001311844640897361,8.271975951711514e-08,0.06730588661066339,2.0,0.972340425531915,4.0,0.564102564102564,10.000000000000002,0.7999999999999999,0.388936170212766,1.6,0.22564102564102562,4.000000000000001,1.2,0.583404255319149,2.4,0.33846153846153837,6.000000000000001,0.17999999999999997,0.08751063829787234,0.36,0.050769230769230754,0.9000000000000001,0.0005279999999999999,0.00025669787234042555,0.0010559999999999999,0.0001489230769230769,0.0026400000000000004,0.0003696,0.00017968851063829787,0.0007392,0.00010424615384615382,0.001848,0.00015839999999999997,7.700936170212765e-05,0.0003168,4.4676923076923076e-05,0.0007920000000000001,9.599999999999999e-05,4.667234042553192e-05,0.000192,2.7076923076923075e-05,0.0004800000000000001,0.273972602739726,0.13319731856601574,0.547945205479452,0.0772743238496663,1.3698630136986303,161554.63396171847,11094.858305193977,909956.6247028607,707.9632085833667,3024230.214263146,25813.96932619869,1540.9427213600122,160876.46346537804,266.088208179906,626281.5735085829,SANTO DOMINGO DE LOS TSÁCHILAS
other_livestock_live,province,244,1378.276592239692,134.131985556702,10813.255768829553,5.148875117628396,76313.19012510375,0.034761904761904765,0.024333333333333332,0.06083333333333334,0.02433333333333333,0.1216666666666667,0.008690476190476191,0.006083333333333333,0.015208333333333336,0.006083333333333332,0.030416666666666675,0.0004345238095238096,0.00030416666666666667,0.0007604166666666667,0.0003041666666666666,0.0015208333333333337,0.043886904761904766,0.03072083333333333,0.07680208333333335,0.030720833333333326,0.1536041666666667,20.85714285714286,14.6,36.50000000000001,14.599999999999998,73.00000000000001,0.017380952380952382,0.012166666666666666,0.03041666666666667,0.012166666666666664,0.06083333333333335,0.0018877351970750847,0.0001229789647922079,0.035048570886076394,1.1720108270568422e-06,0.5927191411364453,3.4761904761904763,2.433333333333333,6.083333333333334,2.433333333333333,12.166666666666668,1.7380952380952381,1.2166666666666666,3.041666666666667,1.2166666666666666,6.083333333333334,1.7380952380952381,1.2166666666666666,3.041666666666667,1.2166666666666666,6.083333333333334,0.26071428571428573,0.1825,0.45625000000000004,0.18249999999999997,0.9125000000000001,0.0009559523809523812,0.0006691666666666667,0.0016729166666666672,0.0006691666666666665,0.0033458333333333348,0.0006691666666666669,0.0004684166666666666,0.0011710416666666668,0.00046841666666666657,0.002342083333333334,0.00028678571428571436,0.00020075,0.0005018750000000002,0.00020074999999999997,0.0010037500000000005,0.00017380952380952386,0.00012166666666666667,0.0003041666666666667,0.00012166666666666664,0.0006083333333333336,1.0,1.0,1.0,1.0,1.0,1378.276592239692,134.131985556702,10813.255768829553,5.148875117628396,76313.19012510375,,,,,,SANTO DOMINGO DE LOS TSÁCHILAS
swine_live,province,115,4472.598181673367,240.0,592356.2128228068,18.0,2224720.0,0.04562500000000001,0.045625,0.1470987311508123,0.04562499999999999,0.20277777777777778,0.06843750000000001,0.06843749999999998,0.22064809672621843,0.06843749999999998,0.3041666666666667,0.0013687500000000002,0.0013687499999999997,0.004412961934524368,0.0013687499999999997,0.006083333333333333,0.11543125000000003,0.11543124999999999,0.37215978981155506,0.11543124999999997,0.5130277777777779,31.937500000000007,31.937499999999996,102.9691118055686,31.937499999999993,141.94444444444446,0.13687500000000002,0.13687499999999997,0.44129619345243687,0.13687499999999997,0.6083333333333334,0.0008865697263900891,3.949466385028479e-06,0.02142386741148109,1.887845665098071e-06,0.841706478848509,10.037500000000003,10.0375,32.36172085317871,10.0375,44.61111111111112,7.026250000000002,7.026249999999999,22.65320459722509,7.026249999999999,31.227777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030112500000000005,0.0030112499999999996,0.009708516255953611,0.003011249999999999,0.013383333333333334,0.0021078750000000004,0.0021078749999999995,0.006795961379167528,0.0021078749999999995,0.009368333333333334,0.0009033750000000001,0.0009033749999999999,0.0029125548767860833,0.0009033749999999998,0.004015,0.0005475,0.0005474999999999999,0.0017651847738097473,0.0005474999999999999,0.0024333333333333334,1.0,1.0,1.0,1.0,1.0,4472.598181673367,240.0,592356.2128228068,18.0,2224720.0,,,,,,SANTO DOMINGO DE LOS TSÁCHILAS
cattle_meat,province,240,151463.7917840317,8117.883558555291,1074805.625799868,138.45790570932317,2674026.8095381125,0.2156642306456794,0.17844444444444446,0.23793394229809325,0.15009345794392523,0.31490196078431376,0.01960583914960722,0.01622222222222222,0.021630358390735748,0.013644859813084113,0.028627450980392162,0.0011763503489764329,0.0009733333333333332,0.0012978215034441449,0.0008186915887850466,0.0017176470588235295,0.23644642014426304,0.19564,0.2608621221922731,0.16455700934579437,0.34524705882352946,44.113138086616246,36.5,48.66830637915543,30.700934579439252,64.41176470588236,0.5881751744882165,0.4866666666666667,0.6489107517220725,0.40934579439252333,0.8588235294117648,0.000112719326432873,1.2631474669623343e-05,0.002790580701954803,3.173751230679424e-06,0.06155800852165557,9.80291957480361,8.11111111111111,10.815179195367875,6.822429906542056,14.313725490196079,3.921167829921444,3.244444444444445,4.326071678147151,2.7289719626168223,5.725490196078432,5.881751744882166,4.866666666666667,6.489107517220725,4.093457943925233,8.588235294117647,0.8822627617323249,0.73,0.9733661275831088,0.614018691588785,1.2882352941176471,0.0025879707677481526,0.002141333333333333,0.002855207307577119,0.0018011214953271026,0.0037788235294117655,0.0018115795374237067,0.0014989333333333332,0.0019986451153039832,0.0012607850467289718,0.0026451764705882354,0.0007763912303244457,0.0006423999999999999,0.0008565621922731356,0.0005403364485981308,0.0011336470588235296,0.00047054013959057324,0.00038933333333333333,0.000519128601377658,0.0003274766355140187,0.0006870588235294118,1.0,1.0,1.0,1.0,1.0,151463.7917840317,8117.883558555291,1074805.625799868,138.45790570932317,2674026.8095381125,,,,,,SUCUMBÍOS
milk,province,104,93265.51955229325,9210.930616724185,531371.7533232779,421.104110645127,1838332.2342189,0.055,0.020650515463917527,0.14529166666666662,0.016499999999999997,0.199375,0.005,0.0018773195876288663,0.013208333333333329,0.0014999999999999998,0.018125,0.0003,0.00011263917525773194,0.0007924999999999996,8.999999999999999e-05,0.0010875,0.060300000000000006,0.022640474226804125,0.15929249999999995,0.018089999999999995,0.2185875,11.25,4.223969072164949,29.71874999999999,3.3749999999999996,40.78125,0.15,0.05631958762886598,0.39624999999999977,0.045,0.5437500000000001,2.4933018915884958e-05,2.7501392173351667e-06,0.0005092232137491415,4.796722958714478e-07,0.002569775097861253,2.5,0.9386597938144331,6.604166666666664,0.7499999999999999,9.0625,1.0,0.37546391752577324,2.6416666666666657,0.3,3.625000000000001,1.5,0.5631958762886599,3.9624999999999986,0.4499999999999999,5.4375,0.22499999999999998,0.08447938144329896,0.5943749999999998,0.06749999999999998,0.8156249999999999,0.00066,0.0002478061855670103,0.0017434999999999992,0.00019800000000000002,0.0023925,0.000462,0.0001734643298969072,0.0012204499999999992,0.0001386,0.00167475,0.000198,7.434185567010309e-05,0.0005230499999999997,5.94e-05,0.00071775,0.00012,4.505567010309278e-05,0.00031699999999999984,3.5999999999999994e-05,0.00043499999999999995,0.3424657534246575,0.12858353339923742,0.9046803652968033,0.10273972602739725,1.2414383561643836,194056.78279117966,24789.54587959631,1092696.4989593616,3224.619148638712,2773803.9292969974,30573.688030416146,2371.4933424271067,204852.78484465723,173.0564838267645,892288.1468972821,SUCUMBÍOS
other_livestock_live,province,107,6083.21788059108,636.2189832575456,37331.26064482771,132.55801587281582,59866.27185533087,0.024333333333333335,0.024333333333333332,0.060833333333333336,0.02433333333333333,0.12166666666666669,0.006083333333333334,0.006083333333333333,0.015208333333333334,0.006083333333333332,0.03041666666666667,0.00030416666666666667,0.0003041666666666666,0.0007604166666666667,0.0003041666666666666,0.0015208333333333335,0.030720833333333336,0.03072083333333333,0.07680208333333334,0.030720833333333326,0.15360416666666668,14.6,14.599999999999998,36.5,14.599999999999996,73.00000000000001,0.012166666666666668,0.012166666666666666,0.030416666666666668,0.012166666666666664,0.06083333333333334,0.0009375657782433479,7.733439937643103e-05,0.06524450350814473,9.898605245113897e-06,1.2883548109965637,2.4333333333333336,2.433333333333333,6.083333333333333,2.433333333333333,12.166666666666668,1.2166666666666668,1.2166666666666666,3.0416666666666665,1.2166666666666666,6.083333333333334,1.2166666666666668,1.2166666666666666,3.0416666666666665,1.2166666666666666,6.083333333333334,0.1825,0.18249999999999997,0.45625,0.18249999999999997,0.9125000000000001,0.0006691666666666668,0.0006691666666666667,0.001672916666666667,0.0006691666666666667,0.003345833333333334,0.0004684166666666667,0.0004684166666666666,0.0011710416666666668,0.00046841666666666657,0.0023420833333333336,0.00020075000000000003,0.00020074999999999997,0.000501875,0.00020074999999999997,0.00100375,0.00012166666666666668,0.00012166666666666665,0.00030416666666666667,0.00012166666666666665,0.0006083333333333334,1.0,1.0,1.0,1.0,1.0,6083.21788059108,636.2189832575456,37331.26064482771,132.55801587281582,59866.27185533087,,,,,,SUCUMBÍOS
ovine_live,province,3,2879.1303860084545,2315.2069130141654,59642.43276431992,2252.5487493481332,65949.46636191009,0.2856521739130435,0.2616942496493688,0.2888859721082855,0.2590322580645161,0.2892452830188679,0.03808695652173913,0.03489256661991585,0.03851812961443807,0.03453763440860215,0.03856603773584906,0.0019043478260869565,0.0017446283309957924,0.0019259064807219033,0.0017268817204301075,0.001928301886792453,0.3256434782608695,0.2983314446002805,0.32933000820344543,0.2952967741935484,0.3297396226415094,72.36521739130434,66.29587657784012,73.18444626743232,65.62150537634409,73.27547169811321,0.09521739130434781,0.08723141654978962,0.09629532403609517,0.08634408602150538,0.09641509433962266,0.012662967092601228,0.00134135417785033,0.016336917357151415,8.339718732245257e-05,0.016745134053212547,11.426086956521738,10.467769985974755,11.55543888433142,10.361290322580645,11.569811320754717,2.285217391304348,2.093553997194951,2.311087776866284,2.072258064516129,2.3139622641509434,9.140869565217391,8.374215988779804,9.244351107465135,8.289032258064516,9.255849056603774,1.3711304347826085,1.2561323983169705,1.3866526661197702,1.2433548387096773,1.3883773584905659,0.004189565217391305,0.0038381823281907436,0.004236994257588188,0.003799139784946237,0.004242264150943397,0.0029326956521739133,0.0026867276297335204,0.002965895980311731,0.0026593978494623654,0.002969584905660378,0.0012568695652173914,0.001151454698457223,0.0012710982772764562,0.0011397419354838708,0.001272679245283019,0.0007617391304347827,0.000697851332398317,0.0007703625922887614,0.000690752688172043,0.0007713207547169812,1.0,1.0,1.0,1.0,1.0,2879.1303860084545,2315.2069130141654,59642.43276431992,2252.5487493481332,65949.46636191009,,,,,,SUCUMBÍOS
swine_live,province,68,3527.348852072648,238.2722042550757,34074.40097287563,48.39900119543249,293582.9058687454,0.045625000000000006,0.04562499999999999,0.187283841940532,0.04562499999999999,0.20277777777777778,0.0684375,0.06843749999999998,0.280925762910798,0.06843749999999998,0.30416666666666664,0.00136875,0.0013687499999999997,0.005618515258215959,0.0013687499999999997,0.006083333333333333,0.11543125000000001,0.11543124999999999,0.473828120109546,0.11543124999999997,0.5130277777777779,31.9375,31.937499999999996,131.0986893583724,31.937499999999993,141.94444444444446,0.136875,0.13687499999999997,0.561851525821596,0.13687499999999997,0.6083333333333333,0.0020051172754995813,0.00012965494051896549,0.0321379441034153,1.778355402345927e-05,0.2888518369480439,10.037500000000001,10.0375,41.20244522691704,10.0375,44.611111111111114,7.02625,7.026249999999999,28.84171165884193,7.026249999999998,31.22777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301125,0.0030112499999999996,0.01236073356807511,0.003011249999999999,0.013383333333333334,0.002107875,0.0021078749999999995,0.008652513497652578,0.0021078749999999995,0.009368333333333333,0.000903375,0.0009033749999999999,0.0037082200704225327,0.0009033749999999997,0.004015,0.0005475,0.0005474999999999999,0.0022474061032863838,0.0005474999999999999,0.0024333333333333334,1.0,1.0,1.0,1.0,1.0,3527.348852072648,238.2722042550757,34074.40097287563,48.39900119543249,293582.9058687454,,,,,,SUCUMBÍOS
cattle_meat,province,1062,84362.43432039117,5423.441557077335,567089.5716494354,133.51873689146555,4484489.033297776,0.21629629629629626,0.15009345794392526,0.2974074074074074,0.1500934579439252,0.31490196078431376,0.01966329966329966,0.013644859813084113,0.027037037037037037,0.013644859813084111,0.028627450980392162,0.0011797979797979797,0.0008186915887850467,0.001622222222222222,0.0008186915887850465,0.0017176470588235295,0.23713939393939393,0.1645570093457944,0.32606666666666667,0.16455700934579434,0.34524705882352946,44.242424242424235,30.700934579439256,60.833333333333336,30.700934579439245,64.41176470588236,0.5898989898989898,0.4093457943925234,0.8111111111111111,0.4093457943925232,0.8588235294117649,7.095828815027537e-06,4.20999863425471e-07,0.0003088002616050758,3.883347854896895e-09,0.019340941547084028,9.83164983164983,6.822429906542056,13.518518518518517,6.822429906542054,14.31372549019608,3.9326599326599325,2.7289719626168227,5.407407407407407,2.728971962616822,5.725490196078432,5.898989898989898,4.093457943925234,8.11111111111111,4.093457943925233,8.588235294117649,0.8848484848484848,0.6140186915887851,1.2166666666666666,0.6140186915887849,1.2882352941176471,0.0025955555555555554,0.001801121495327103,0.003568888888888889,0.0018011214953271024,0.0037788235294117655,0.0018168888888888887,0.001260785046728972,0.002498222222222222,0.0012607850467289718,0.002645176470588236,0.0007786666666666667,0.0005403364485981308,0.0010706666666666666,0.0005403364485981307,0.0011336470588235296,0.0004719191919191919,0.0003274766355140187,0.0006488888888888888,0.0003274766355140186,0.0006870588235294118,1.0,1.0,1.0,1.0,1.0,84362.43432039117,5423.441557077335,567089.5716494354,133.51873689146555,4484489.033297776,,,,,,TUNGURAHUA
