Region,Province,Product,System,count,Normalized_product_output_kg,Area_ha_per_1kg_product,Animals_total_live_weight_kg_per_1kg_product,Producing_animals_live_weight_kg_per_1kg_product,Animals_sold_live_weight_kg_per_1kg_product,Water_l_per_1kg_product,Electricity_kWh_per_1kg_product,Live_weight_equivalent_kg_per_1kg_product,Milk_output_l_per_1kg_product,Milk_output_kg_fpcm_per_1kg_product,Milk_sales_l_per_1kg_product,Milk_sales_kg_fpcm_per_1kg_product,Egg_output_kg_per_1kg_product,Egg_sales_kg_per_1kg_product,Cultivated_pasture_area_ha_per_1kg_product,Natural_pasture_area_ha_per_1kg_product,Linked_pasture_area_ha_per_1kg_product,Intake_assumption_kg_per_1kg_product,Pasture_feed_kg_per_1kg_product,Cultivated_pasture_feed_kg_per_1kg_product,Natural_pasture_feed_kg_per_1kg_product,Unmatched_pasture_feed_kg_per_1kg_product,Supplement_feed_kg_per_1kg_product,Common_feed_kg_per_1kg_product,Waste_feed_kg_per_1kg_product,Unallocated_feed_kg_per_1kg_product,Total_feed_kg_per_1kg_product,Vaccinated_head_per_1kg_product,Area_ha,Animals_total_head,Producing_animals_head,Animals_sold_head,Water_l_head_day,Electricity_kWh_head_day,Representative_live_weight_kg,Live_weight_equivalent_kg,Milk_output_l_day,Milk_output_kg_fpcm_day,Milk_sales_l_7d,Milk_sales_kg_fpcm_7d,Milk_yield_l_head_day,Egg_output_kg,Egg_sales_kg,Pasture_share_pct,Cultivated_pasture_area_ha,Natural_pasture_area_ha,Linked_pasture_area_ha,Cultivated_pasture_area_share_pct,Natural_pasture_area_share_pct,Cultivated_pasture_area_ha_per_head,Natural_pasture_area_ha_per_head,Cultivated_pasture_feed_share_pct,Natural_pasture_feed_share_pct,Unmatched_pasture_feed_share_pct,Supplement_share_pct,Common_feed_share_pct,Waste_feed_share_pct,Intake_assumption_kg_head_day,Pasture_feed_kg_head_day,Cultivated_pasture_feed_kg_head_day,Natural_pasture_feed_kg_head_day,Unmatched_pasture_feed_kg_head_day,Supplement_feed_kg_head_day,Common_feed_kg_head_day,Waste_feed_kg_head_day,Unallocated_feed_share_pct,Unallocated_feed_kg_head_day,Total_feed_kg_head_day,Vaccinated_head,Vaccination_share_pct,Reference_output_kg,Reference_output_kg_for_dfe,Normalization_factor_to_1kg,Species,Milking_system_ESPAC,Infrastructure_type,Infrastructure_source,Functional_unit,Infra_water_electricity_status,Infra_water_electricity_note,Infra_water_electricity_citations,Reference_output_basis_note,Output_unit,Sales_unit,Diet_basis,Diet_data_status,Ration_composition_note
Sierra,CHIMBORAZO,milk,dual-purpose,125,1.0,0.13024842383634888,203.51316224429513,67.83772074809838,,4.696457590252965,0.04696457590252965,203.51316224429513,1.0175658112214756,1.0,6.783772074809837,6.666666666666666,,,0.03731074641145411,0.0,0.0542701765984787,0.7827429317088275,0.6783772074809837,0.45790461504966407,0.0,0.0,0.08153572205300286,0.0,0.0,0.0,0.7827429317088275,0.4070263244885903,1.32,6.0,2.0,,60.0,0.6,400.0,2400.0,12.0,11.79284904,105.0,103.1874291,6.0,,,90.0,0.28,0.0,0.5,100.0,0.0,0.0475,0.0,80.0,0.0,0.0,10.0,,,10.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,100.0,11.79284904,4304.3898996,0.07827429317088275,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,COTOPAXI,milk,(unknown),1,1.0,2.713508829923935,1092.1873040443838,67.83772074809838,,1.0175658112214756,0.010175658112214757,1092.1873040443838,1.0175658112214756,1.0,7.12296067855033,7.000000000000001,,,2.713508829923935,0.0,2.713508829923935,0.16959430187024593,0.16959430187024593,0.16959430187024593,0.0,0.0,,0.0,0.0,0.0,0.16959430187024593,2.5439145280536892,160.0,161.0,10.0,,60.0,0.6,400.0,64400.0,60.0,58.9642452,420.0,412.7497164,6.0,,,100.0,160.0,0.0,160.0,100.0,0.0,0.9937888198757764,0.0,100.0,0.0,0.0,,,,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,150.0,93.16770186335404,58.9642452,21521.949498,0.016959430187024595,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for milk rows with unspecified system. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled to 0.6 kWh/head/day for milk rows with unspecified system. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,COTOPAXI,milk,beef,56,1.0,0.2616597800283795,238.40113291474572,76.7088073074651,,4.273776407130198,0.021368882035650988,238.40113291474572,1.0175658112214756,1.0,6.826170650277399,6.708333333333334,,,0.03391886037404919,0.0,0.10175658112214757,0.5698368542840264,0.46808027316187883,0.1465294768158925,0.0,0.0,0.03391886037404919,0.0,0.0,0.0,0.5698368542840264,0.5087829056107378,7.0,11.0,3.0,,60.0,0.3,400.0,4400.0,10.0,9.8273742,155.0,152.32430010000002,5.0,,,100.0,0.23,0.0,1.42,100.0,0.0,0.005,0.0,92.5,0.0,0.0,10.0,,,8.0,8.0,7.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,10.0,100.0,9.8273742,3586.991583,0.0712296067855033,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,COTOPAXI,milk,dairy,544,1.0,0.050674777398829494,130.82989001418971,58.873450506385375,,3.35796717703087,0.07631743584161067,130.82989001418971,1.0175658112214756,1.0,7.086706824165024,6.964371980676329,,,0.023795385123948354,0.0,0.030526974336644273,0.6105394867328854,0.6105394867328854,0.36632369203973125,0.0,0.0,0.06105394867328854,0.0,0.0,0.0,0.6105394867328854,0.2543914528053689,1.08,6.0,2.0,,66.0,1.5,450.0,2700.0,18.0,17.68927356,135.5,133.16092041,7.5,,,90.0,0.45,0.0,0.69,100.0,0.0,0.08,0.0,90.0,0.0,0.0,10.0,,,12.0,10.8,10.8,0.0,0.0,1.2,0.0,0.0,0.0,0.0,12.0,5.0,100.0,17.68927356,6456.5848494,0.050878290561073784,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the milk-row water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Milking, milk collection and transport - Gives wash-water benchmarks for hand, bucket, and pipeline milking plus plate-cooler water loads, supporting a dedicated dairy handling infrastructure proxy. (https://www.fao.org/4/i2433e/i2433e07.pdf) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)",Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,COTOPAXI,milk,dual-purpose,168,1.0,0.16959430187024593,219.16802087847168,67.83772074809838,,3.0526974336644273,0.03052697433664427,219.16802087847168,1.0175658112214756,1.0,6.783772074809838,6.666666666666667,,,0.06009623967449185,0.0,0.07728763872729096,0.5087829056107378,0.45790461504966407,0.33918860374049187,0.0,0.0,0.050878290561073784,0.0,0.0,0.0,0.5087829056107378,0.5087829056107378,2.425,8.0,3.0,,60.0,0.6,400.0,3200.0,20.0,19.6547484,140.0,137.5832388,6.0,,,95.0,0.6,0.0,1.0,100.0,0.0,0.09833333333333333,0.0,90.0,0.0,0.0,10.0,,,10.0,9.5,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,8.0,100.0,19.6547484,7173.983166,0.050878290561073784,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,IMBABURA,milk,(unknown),6,1.0,0.7251652825263633,326.21962771512017,98.76374050090793,,9.427447956904848,0.09427447956904847,326.21962771512017,1.0175658112214756,1.0,7.302531115824707,7.1764705882352935,,,0.0,0.02315973312445724,0.02315973312445724,1.5712413261508078,1.316849873345439,0.0,0.5985681242479268,1.0175658112214756,0.5087829056107378,0.0,0.0,0.0,1.5712413261508078,0.8155490692878002,3.99,6.0,3.0,,60.0,0.6,400.0,2400.0,10.5,10.318742910000001,76.5,75.17941263,4.125,,,99.5,0.0,0.773837836873,1.37927267692,21.05263157894737,78.94736842105263,0.0,0.06448648640608333,20.842105263157894,78.65789473684211,0.0,5.0,,,10.0,9.95,2.0842105263157893,7.865789473684211,0.0,0.5,0.0,0.0,0.0,0.0,10.0,6.0,100.0,10.318742910000001,3766.34116215,0.1571241326150808,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for milk rows with unspecified system. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled to 0.6 kWh/head/day for milk rows with unspecified system. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,IMBABURA,milk,beef,58,1.0,1.306936088787583,377.9530155965481,96.66875206604018,,4.960633329704694,0.02480316664852347,377.9530155965481,1.0175658112214756,1.0,6.766812644622814,6.65,,,0.00363416361150527,0.00035357369206707827,0.15441253453500706,0.6614177772939591,0.6532772508041873,0.06105394867328854,0.09666875206604018,0.0,0.050878290561073784,0.0,0.0,0.0,0.6614177772939591,0.8721992667612648,10.0,11.0,3.0,,60.0,0.3,400.0,4400.0,10.0,9.8273742,66.5,65.35203843,4.0,,,95.0,0.0,0.04048381754995,4.173159699155,0.0,100.0,0.0,0.0,0.0,90.0,0.0,10.0,,,8.0,7.6,0.0,7.2,0.0,0.8,0.0,0.0,0.0,0.0,8.0,11.5,100.0,9.8273742,3586.991583,0.08267722216174489,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,IMBABURA,milk,dairy,126,1.0,0.16213215258795513,235.4938020255415,91.58092300993282,,3.7310746411454105,0.08479715093512297,235.4938020255415,1.0175658112214756,1.0,6.614177772939592,6.5,,,0.0,0.005780676054576207,0.10885264033761739,0.6783772074809837,0.6105394867328854,0.0011396737085680527,0.1536412554525613,0.0,0.04070263244885903,0.0,0.0,0.0,0.6783772074809837,0.4070263244885903,4.245,7.0,3.0,,66.0,1.5,450.0,3150.0,16.0,15.72379872,251.5,247.15846112999998,5.0,,,95.0,0.0,0.205934539803,2.3086112211499996,0.0,100.0,0.0,0.0022690639481033332,0.0,80.0,0.0,10.0,,,12.0,11.4,0.0,9.6,0.0,1.2,0.0,0.0,0.0,0.0,12.0,8.0,100.0,15.72379872,5739.186532799999,0.056531433956748645,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the milk-row water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Milking, milk collection and transport - Gives wash-water benchmarks for hand, bucket, and pipeline milking plus plate-cooler water loads, supporting a dedicated dairy handling infrastructure proxy. (https://www.fao.org/4/i2433e/i2433e07.pdf) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)",Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,IMBABURA,milk,dual-purpose,84,1.0,0.529558207589843,393.4587803389706,81.40526489771806,,5.087829056107378,0.05087829056107378,393.4587803389706,1.0175658112214756,1.0,6.986679543118882,6.866071428571429,,,0.04324654697691272,0.0,0.43664869950590596,0.8479715093512297,0.6105394867328854,0.14144724022997243,0.007537064769943281,0.0,0.050878290561073784,0.0,0.0,0.0,0.8479715093512297,0.9836469508474265,6.04,10.0,2.0,,60.0,0.6,400.0,4000.0,12.0,11.79284904,97.0,95.32552974000001,5.0,,,95.0,0.0,0.0002020216722275,3.6928720185549997,42.37935072214195,57.62064927785805,0.0,0.0,39.34821244861394,36.776340645498045,0.0,5.0,,,10.0,9.5,3.9348212448613946,3.6776340645498045,0.0,0.5,0.0,0.0,0.0,0.0,10.0,11.0,100.0,11.79284904,4304.3898996,0.08479715093512297,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,LOJA,milk,(unknown),9,1.0,1.2041195432787462,474.86404523668864,142.4592135710066,,10.684441017825495,0.10684441017825494,474.86404523668864,1.0175658112214756,1.0,,,,,0.7801337886031313,0.0,0.7801337886031313,1.7807401696375822,1.2668694349707372,1.146736797015224,0.0,0.0,0.11871601130917216,0.0,0.0,0.0,1.7807401696375822,2.035131622442951,7.0,6.0,3.0,,60.0,0.6,400.0,2400.0,7.0,6.8791619399999995,,,3.5,,,90.0,4.25,0.0,4.25,100.0,0.0,0.875,0.0,90.0,0.0,0.0,10.0,,,10.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,100.0,6.8791619399999995,2510.8941081,0.17807401696375824,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for milk rows with unspecified system. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled to 0.6 kWh/head/day for milk rows with unspecified system. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,LOJA,milk,beef,145,1.0,0.7943373113847645,423.9857546756149,135.67544149619675,,6.359786320134223,0.03179893160067111,423.9857546756149,1.0175658112214756,1.0,,,,,0.05342220508912747,0.0,0.05342220508912747,0.8479715093512297,0.8208364210519903,0.6444583471069345,0.0,0.0,0.03546062675468779,0.0,0.0,0.0,0.8479715093512297,1.1524703695273533,16.0,11.0,5.0,,60.0,0.3,400.0,4400.0,10.0,9.8273742,,,3.0,,,95.0,5.0,0.0,5.58,100.0,0.0,0.19444444444444445,0.0,90.0,0.0,0.0,10.0,,,8.0,7.6,7.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,11.0,100.0,9.8273742,3586.991583,0.10599643866890371,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Sierra,LOJA,milk,dairy,251,1.0,0.5875231171933519,343.428461287248,114.47615376241602,,10.393707928905073,0.23622063474784255,343.428461287248,1.0175658112214756,1.0,6.57504062635415,6.461538461538462,,,0.20690504828170003,0.0,0.2465174316471075,1.8897650779827404,1.6179296398421463,1.3955188268180236,0.0,0.0,0.0915809230099328,0.0,0.0,0.0,1.8897650779827404,0.6783772074809837,4.14,5.0,2.0,,66.0,1.5,450.0,2250.0,6.0,5.89642452,150.0,147.41061299999998,3.75,,,95.0,1.5,0.0,1.95,100.0,0.0,0.3066666666666667,0.0,95.0,0.0,0.0,10.0,,,12.0,11.4,11.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,12.0,6.0,100.0,5.89642452,2152.1949498,0.15748042316522837,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the milk-row water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Milking, milk collection and transport - Gives wash-water benchmarks for hand, bucket, and pipeline milking plus plate-cooler water loads, supporting a dedicated dairy handling infrastructure proxy. (https://www.fao.org/4/i2433e/i2433e07.pdf) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)",Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
