count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Seed_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Cropping_system,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic
4,oriente,(all provinces confounded),BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.15,6611.570247933881,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,0.0,0.0,0.0,0.0,0.0,0.0,,3.333333333333333,,0.0,0.0,0.0,0.0,0.0,in association,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
27,oriente,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,1.0,363.6363636363636,0.0,sin riego,QUINTAL,ALMENDRA SECA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,125.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.2105263157894735,0.0,0.0,5.669904625,124.45440651875,6.0,in association,fruit,18.75,8.182500000000001,15.564374999999998,0.9844845629190625,0.42305409266064714,1.0590806170147025,19.73448456291906,8.605554092660649,16.623455617014702,0.44378790119650907,1.115505502612652,6.117690214504909,0.0986724228145953,0.07910306096214557,0.17777548377674088,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17860108082224205,0.07350072169649999,0.4410043301789999,1.7127237970977418,4.4888036340005625e-05,0.009662832558328064,0.029691250333929352,0.0010585589121638098,0.00119788057847525,0.0020182033495696914,4.761906793236344e-06,True
20,oriente,(all provinces confounded),CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,1.0,294.99999999999983,0.0,sin riego,QUINTAL,GRANO ORO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,125.0,127005.8636,0.0,0.0,0.0,0.0,1.25,1.75,12.0,0.0,0.0,0.0,172.77745729999998,100000.0,in association,fruit,43200.743624,8.182500000000001,15.564374999999998,346.269914311155,66.01771178923453,208.8937676133294,43547.013538311156,74.20021178923453,224.45814261332941,880.3499489407287,2467.2461988635946,13499.574196876458,217.73506769155577,172.4158392760731,390.1509069676289,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.27881546875,0.085528275,0.51316965,1.8971310581499998,0.050057016560908996,16.661719494928658,95.73186456895127,0.18144269176845498,0.9015625993238211,1.3126556802268659,0.0013059098529269466,True
1,oriente,(all provinces confounded),FREJOL SECO (GRANO SECO),transitory,2024-07-01,2024-11-01,4.0,0.13,349.65034965034994,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,0.0,157.01274346153846,0.0,0.0,157.01274346153846,0.0,1.0,,,1.0,0.6993006993006999,0.0,0.0,0.0,in association,vegetable,53.38433277692308,0.0,0.0,0.0,0.0,0.0,53.38433277692308,0.0,0.0,1.0562247252657695,3.025929726465401,16.549143160846157,0.2669216638846154,0.21086811446884618,0.4777897783534616,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,oriente,(all provinces confounded),FREJOL TIERNO (VAINA),transitory,2024-10-01,2024-12-01,2.0,0.13,1181.818181818182,3076.9230769230767,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,0.0,200.0,0.0,0.0,100.0,1250.0,,25.0,,12.5,2.72727272727272,2500.0,0.0,0.0,in association,vegetable,68.0,0.0,0.0,21.625000000000004,7.671046012159533,26.756883606244365,89.625,7.671046012159533,26.756883606244365,2.9448104411764704,5.012376178836317,27.78375,0.448125,0.37932,0.827445,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18171216526063957,0.0735,0.44099999999999995,1.7158298296606391,0.00036071249999999997,0.097925,0.4394625,0.00377635,0.0080755,0.011761124999999997,0.00018825000000000002,True
4,oriente,(all provinces confounded),MAIZ DURO CHOCLO (CHOCLO),transitory,2023-09-01,2024-01-01,4.0,0.025,3163.636363636361,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,200.0,0.0,0.0,0.0,1133.980925,,25.0,,0.0,0.0,2383.980925,0.0,0.0,in association,cereal,68.0,0.0,0.0,20.621435001250003,7.3150509471142575,25.515160051892707,88.62143500125,7.3150509471142575,25.515160051892707,2.870585593204216,4.9586360744652564,27.472644850387503,0.44310717500625,0.3741817472064001,0.81728892221265,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18140066957872497,0.0735,0.44099999999999995,1.7155183339787246,0.0003439726877636249,0.09338053283225,0.41906808690112496,0.0036010985464494994,0.007700735183934999,0.011215319062616249,0.00017951376365249997,True
3,oriente,(all provinces confounded),MAIZ DURO SECO (GRANO SECO),transitory,2024-08-01,2024-12-01,4.0,3.5,4415.584415584429,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,400.0,5.0,0.0,0.0,400.0,0.0,8.0,,16.0,24.0,0.0,0.0,0.0,0.0,in association,cereal,61.7,26.184,49.806,0.0,0.0,0.0,61.7,26.184,49.806,1.2207526470588237,3.4972782164961638,19.127000000000002,0.3085,0.24371500000000001,0.552215,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1864555,0.0735,0.44099999999999995,1.7205731643999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1,oriente,(all provinces confounded),MAIZ SUAVE SECO (GRANO SECO),transitory,2024-07-01,2024-11-01,4.0,0.13,279.72027972028,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,157.01274346153846,0.0,0.0,157.01274346153846,0.0,1.0,,,1.0,0.5594405594405599,0.0,0.0,0.0,in association,cereal,53.38433277692308,0.0,0.0,0.0,0.0,0.0,53.38433277692308,0.0,0.0,1.0562247252657695,3.025929726465401,16.549143160846157,0.2669216638846154,0.21086811446884618,0.4777897783534616,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8,oriente,(all provinces confounded),ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.265,3219.696969696972,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,90.718474,0.0,0.0,0.0,0.0,0.0,1.48,,,0.0,0.0,0.0,0.0,0.0,in association,fruit,13.607771099999999,5.93843130804,11.295810790109998,0.0,0.0,0.0,13.607771099999999,5.93843130804,11.295810790109998,0.2692337534991176,0.7713154204715728,4.218409040999999,0.0680388555,0.05375069584499999,0.12178955134499998,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1775980636972675,0.0735,0.44099999999999995,1.7117157280972672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3,oriente,(all provinces confounded),OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,6.0,5000.0,0.0,sin riego,UNIDAD,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,211.6764393333333,211.6764393333333,0.0,0.0,423.3528786666666,166.66666666666666,8.0,,8.0,0.0,0.0,0.0,0.0,166.66666666666666,in association,fruit,103.7214552733333,13.856339718759997,26.35689184358999,0.575,0.1091,0.34587499999999993,104.29645527333331,13.965439718759997,26.70276684358999,2.094687175363862,5.90992832914345,32.33190113473333,0.5214822763666666,0.41264374832966655,0.9341260246963331,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1812292080019575,0.07352004712499999,0.4411202827499999,1.7154872022769574,8.333333333333333e-05,0.02775,0.1595,0.0003,0.0015,0.002183333333333333,2.1666666666666665e-06,True
14,oriente,(all provinces confounded),OTROS TRANSITORIOS,transitory,2024-01-01,2024-11-01,10.0,0.195,1515.1515151515166,0.0,sin riego,SACO,TUBERCULO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.6666666666666665,,0.0,7.727272727272721,2419.159306666667,0.0,0.0,in association,cereal,0.09999999999999999,0.04364,0.08300999999999999,20.925728002666673,7.422992940873582,25.89166559737713,21.025728002666675,7.466632940873582,25.974675597377132,1.5496699909925244,1.1262242241533313,6.51797568082667,0.10512864001333337,0.10753472737365337,0.21266336738698674,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18151421132326434,0.0735,0.44099999999999995,1.7156318757232643,0.00034904840056240006,0.09475847004213334,0.42525191872240004,0.0036542368990922667,0.007814368392394667,0.011380814000247999,0.000182162695792,True
7,oriente,(all provinces confounded),PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,2.0,20000.0,0.0,sin riego,TONELADA METR.,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,286.47939157894734,0.0,0.0,0.0,0.0,0.0,1.263157894736842,3.1578947368421053,,0.0,0.0,0.0,0.0,204.0,in association,oilseed,42.9719087368421,18.752940972757894,35.67098144245262,0.7038,0.13353840000000003,0.423351,43.675708736842104,18.886479372757893,36.09433244245262,0.9022657291551084,2.473420834792335,13.539469708421052,0.21837854368421053,0.17334249551052627,0.3917210391947368,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18340889235058155,0.073524537681,0.441147226086,1.7176983205175818,0.000102,0.033965999999999996,0.19522799999999998,0.0003672,0.001836,0.0026724,2.652e-06,True
2,oriente,(all provinces confounded),PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.75,13750.00000000001,0.0,sin riego,LIBRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,500.0,0.0,0.0,0.0,250.0,0.0,,,12.0,6.0,0.0,0.0,0.0,0.0,in association,fruit,75.0,32.730000000000004,62.25749999999999,0.0,0.0,0.0,75.0,32.730000000000004,62.25749999999999,1.4838970588235294,4.251148561381075,23.25,0.375,0.29624999999999996,0.6712499999999999,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18931937499999998,0.0735,0.44099999999999995,1.7234370393999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
33,oriente,(all provinces confounded),PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.195,10140.624999999996,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,1133.980925,0.0,0.0,0.0,0.0,0.0,4.74,3.333333333333333,,0.0,0.0,5.669904625,0.0,0.0,in association,fruit,170.09713875,74.23039135050001,141.197634876375,0.04904467500625001,0.017397639705172458,0.06068359124385264,170.14618342500626,74.24778899020518,141.25831846761884,3.3690493206020506,9.644069059080765,52.74531686175194,0.8507309171250313,0.672134806798532,1.5228657239235632,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2074910191505858,0.0735,0.44099999999999995,1.7416086835505857,8.18082188818125e-07,0.00022209016416125,0.000996684184505625,8.5646177322475e-06,1.8314925919675e-05,2.6673782813081244e-05,4.269438182625e-07,True
19,oriente,(all provinces confounded),YUCA,transitory,2024-01-01,2024-12-01,11.0,0.25,1454.54545454545,0.0,sin riego,QUINTAL,RAIZ FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2419.159306666667,0.0,0.0,in association,cereal,0.0,0.0,0.0,20.925728002666673,7.422992940873582,25.89166559737713,20.925728002666673,7.422992940873582,25.89166559737713,1.5476914615807598,1.1205560260714897,6.486975680826669,0.10462864001333337,0.10713972737365338,0.21176836738698673,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18149511882326436,0.0735,0.44099999999999995,1.7156127832232642,0.00034904840056240006,0.09475847004213334,0.42525191872240004,0.0036542368990922667,0.007814368392394667,0.011380814000247999,0.000182162695792,True
11,oriente,(all provinces confounded),ARROZ (EN CÁSCARA),transitory,2024-03-01,2024-06-01,3.0,1.0,1336.8983957219264,0.0,sin riego,QUINTAL,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,3.0,100.0,36.2873896,3.0,9.0,0.0,1.5,0.48,,0.48,0.0,0.0,0.0,0.0,monocrop,cereal,34.45,7.322497569648,1.8677249999999999,0.0,0.0,0.0,34.45,7.322497569648,1.8677249999999999,0.6816033823529412,1.9526942391943738,10.6795,0.17225000000000001,0.13607750000000002,0.30832750000000003,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17820359268672098,0.0735,0.44099999999999995,1.7123212570867206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
15,oriente,(all provinces confounded),BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.2299999999999999,16446.969696969718,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,0.0,0.0,0.0,0.0,0.0,0.0,,2.083333333333333,,0.0,0.0,4913.917341666667,2267.96185,0.0,monocrop,fruit,0.0,0.0,0.0,59.174904602916676,22.398753553846042,70.55956238742127,59.174904602916676,22.398753553846042,70.55956238742127,4.376645561966544,3.1687688923679853,18.34422042690417,0.2958745230145834,0.30297551156693336,0.5988500345815168,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18819321010975576,0.0735,0.44099999999999995,1.7223108745097555,0.0014574319741423752,0.34631399455858336,1.28206295807205,0.026360150148781167,0.03638438276845167,0.057977042752475005,0.0004475936109067501,True
583,oriente,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,1.0,402.0202020202022,0.0,sin riego,QUINTAL,ALMENDRA SECA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,60.20134228187919,30.239491333333334,0.0,1.5,0.0,0.0,1.0,1.5,1.0,0.0,21.8181818181818,181.436948,190.718474,5.0,monocrop,fruit,19.311628395615216,3.940779865771812,8.243060134228186,2.9884603841,1.1756214242733818,3.463150071513244,22.300088779715217,5.116401290045194,11.70621020574143,0.6031162935417337,1.2546510176787273,6.913027521711717,0.1115004438985761,0.0915818493292721,0.2030822932278482,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17721623688427,0.07350060141374999,0.4410036084825,1.71133811118052,9.161572646217999e-05,0.02087581934458,0.071852243830867,0.0018755670253319196,0.0023559355082855998,0.0038505041225974494,2.025072758757e-05,True
174,oriente,(all provinces confounded),CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,1.0,187.727272727273,0.0,sin riego,QUINTAL,GRANO ORO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,90.718474,90.718474,0.0,90.718474,0.0,0.0,0.6666666666666666,2.0,1.75,0.0,0.0,204.1165665,362.873896,20.0,monocrop,fruit,44.45205226,5.93843130804,56.47905395054999,4.501731435825,1.8107348922176612,5.10085294761853,48.953783695825,7.749166200257662,61.57990689816852,1.212450281245365,2.760694497451779,15.17567294570575,0.24476891847912502,0.198634471378424,0.443403389857549,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1781661364729804,0.073502405655,0.44101443393000006,1.7123006404579804,0.0001591993444774525,0.035938982275485004,0.1219438303489505,0.0033743232699609098,0.0041211688485323,0.006799818471586325,2.804207907013e-05,True
65,oriente,(all provinces confounded),CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.5,11363.6363636364,0.0,sin riego,LIBRA,TALLO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,37.47742845528455,113.39809250000002,0.0,0.0,0.0,0.0,6.219512195121951,1.133980925,2.0,0.0,0.0,907.18474,181.436948,60.0,monocrop,fruit,44.17696571829269,2.453272466682927,4.666502004109756,9.387709568800002,3.4085622842433194,11.27125893043634,53.5646752870927,5.8618347509262465,15.937760934546096,1.5683803040342787,3.0067422751072916,16.605049338998736,0.2678233764354635,0.22256408757951215,0.4903874640149757,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17856911763789793,0.07350721696500001,0.44104330179000006,1.7127373007928979,0.0002207673430509,0.057831294448640005,0.250351069374274,0.0029933373529596,0.00511130390486,0.007842586395250699,7.529706172834e-05,True
8,oriente,(all provinces confounded),FREJOL SECO (GRANO SECO),transitory,2024-06-01,2024-11-01,5.0,0.05,880.6818181818187,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,0.0,0.0,0.0,0.0,0.0,0.0,17.009713875000003,,,0.0,4.261363636363638,0.0,0.0,0.0,monocrop,vegetable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3,oriente,(all provinces confounded),LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.65,9790.209790209785,0.0,sin riego,COSTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,monocrop,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
21,oriente,(all provinces confounded),MAIZ DURO CHOCLO (CHOCLO),transitory,2024-08-01,2024-12-01,4.0,0.3,358.8516746411484,0.0,sin riego,QUINTAL,CHOCLO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,163.3980925,0.0,0.0,0.0,0.0,2.0,2.3484848484848486,,0.0,0.0,0.0,1000.0,0.0,monocrop,cereal,55.55535145,0.0,0.0,7.35,3.22791988,7.922142360000002,62.905351450000005,3.22791988,7.922142360000002,1.6427936153063236,3.5425739965279393,19.5006589495,0.31452675725,0.25707563822749996,0.5716023954775,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.00033,0.06783000000000002,0.1844255,0.00835,0.009044,0.015370525000000001,3.4204999999999995e-05,True
184,oriente,(all provinces confounded),MAIZ DURO SECO (GRANO SECO),transitory,2024-01-01,2024-12-01,11.0,0.5,1136.36363636364,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,166.66666666666666,127.96293288288288,5.333333333333333,0.0,0.0,0.0,1.25,1.968503937007874,1.2916666666666663,0.0249999999999999,7.386363636363626,453.59237,0.0,0.0,monocrop,cereal,68.50739718018018,11.95736,20.752499999999998,3.923574000500001,1.3918111764137966,4.854687299508211,72.43097118068017,13.349171176413796,25.607187299508208,1.645631151490722,4.093239227774869,22.453601066010854,0.36215485590340085,0.2906929177442717,0.6528477736476725,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18144917977936204,0.0735,0.44099999999999995,1.715566844179362,6.544657510545e-05,0.0177672131329,0.07973473476045,0.0006851694185798,0.001465194073574,0.0021339026250465,3.4155505461e-05,True
2,oriente,(all provinces confounded),MAIZ SUAVE CHOCLO (CHOCLO),transitory,2024-06-01,2024-12-01,6.0,0.99,734.6189164370979,0.0,sin riego,SACO,CHOCLO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,monocrop,cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,oriente,(all provinces confounded),MAIZ SUAVE SECO (GRANO SECO),transitory,2024-01-01,2024-06-01,5.0,0.45,821.5909090909099,0.0,sin riego,QUINTAL,MAZORCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,0.0,0.0,0.0,0.0,0.0,,5.2631578947368425,,0.0,4.5056818181818175,0.0,0.0,0.0,monocrop,cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1,oriente,(all provinces confounded),MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.1,454.54545454545496,0.0,sin riego,QUINTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,monocrop,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12,oriente,(all provinces confounded),MANI,transitory,2024-01-01,2024-07-01,6.0,0.145,909.090909090909,0.0,sin riego,QUINTAL,GRANO DESCASCARADO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2647.992,64.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.31818181818182,0.0,0.0,0.0,monocrop,oilseed,9.6,4.18944,7.968959999999999,0.0,0.0,0.0,9.6,4.18944,7.968959999999999,0.18993882352941174,0.5441470158567775,2.976,0.048,0.03792,0.08592,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17683288,0.0735,0.44099999999999995,1.7109505443999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1,oriente,(all provinces confounded),MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,4363.636363636359,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,monocrop,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,oriente,(all provinces confounded),NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.75,3409.0909090909045,0.0,sin riego,QUINTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,152.6487789584527,0.0,0.0,0.0,0.0,0.0,,3.932664756446991,,0.0,0.0,0.0,0.0,0.0,monocrop,fruit,22.897316843767907,9.992389070620314,19.007062712011738,0.0,0.0,0.0,22.897316843767907,9.992389070620314,19.007062712011738,0.45303014825890214,1.2978652741316075,7.098168221568051,0.11448658421883953,0.09044440153288323,0.20493098575172275,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1793716702183964,0.0735,0.44099999999999995,1.7134893346183961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
23,oriente,(all provinces confounded),ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.3,3454.54545454546,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,0.0,0.0,0.0,0.0,0.0,0.0,,2.857142857142857,,0.0,0.0,0.0,0.0,0.0,monocrop,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
286,oriente,(all provinces confounded),OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,1.0,7272.727272727269,0.0,sin riego,UNIDAD,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,362.873896,110.38957167857144,211.6764393333333,115.459876,116.638038,0.0,2.9509713875,8.0,5.054314980000001,0.0,0.0,2834.9523125,11339.80925,2.375,monocrop,fruit,91.96353877071428,65.32274438843999,102.68918900099999,107.878129240625,45.304370241069115,120.18230755442117,199.84166801133927,110.6271146295091,222.87149655542117,9.798319016761011,10.989463224469091,61.95091708351517,0.9992083400566963,0.9155919998563213,1.9148003399130178,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.21119254863704914,0.07350028567153125,0.4410017140291875,1.7453122127377678,0.004152365646909063,0.8806197810081252,2.5919649580886874,0.09897399110362375,0.11173607281683749,0.1876668254788969,0.0006013809595275001,True
103,oriente,(all provinces confounded),OTROS TRANSITORIOS,transitory,2024-01-01,2024-11-01,10.0,0.25,2727.27272727273,0.0,sin riego,QUINTAL,TUBERCULO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,150.0,10.88621688,0.0,0.0,0.0,0.0,1.6666666666666667,6.333333333333333,1.6666666666666667,0.0,22.727272727272695,3628.73896,0.0,83.33333333333334,monocrop,cereal,26.2013137392,9.819,18.677249999999997,31.676092004000008,11.189039411310373,39.010435896065694,57.87740574320001,21.008039411310374,57.68768589606569,2.861201729205252,3.1813717973310007,17.941995780392002,0.289387028716,0.26567678033032005,0.55506380904632,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18912202042239656,0.0735100235625,0.441060141375,1.7233098497598964,0.0005652392675102666,0.1560127050632,0.7176278780836,0.0056313553486384,0.012471552588592,0.018162887667038666,0.00027432737702133336,True
